id,license,file_name,height,width,date_captured,extra,file_path,label
489,1,v-hives-Urticaria-Acute-102_jpg.rf.l3ViiPhnJhGRAulR9taq.jpg,653,720,2026-05-25T11:37:05+00:00,{'name': 'v-hives-Urticaria-Acute-102.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-hives-Urticaria-Acute-102_jpg.rf.l3ViiPhnJhGRAulR9taq.jpg,Hives
490,1,t-spitz-nevus-4_jpg.rf.2G4lKHUNNegrVov5oqVg.jpg,477,720,2026-05-25T11:37:05+00:00,{'name': 't-spitz-nevus-4.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-spitz-nevus-4_jpg.rf.2G4lKHUNNegrVov5oqVg.jpg,Melanoma
491,1,chickenpox3_png.rf.UTTqxwn3X2DybYDwWVyw.png,224,224,2026-05-25T11:37:05+00:00,"{'user_tags': ['ChickenPox'], 'name': 'chickenpox3.png'}",Skin_desease_(Perbaikan)_dataset.coco\train\chickenpox3_png.rf.UTTqxwn3X2DybYDwWVyw.png,ChickenPox
492,1,v-hives-Urticaria-Acute-86_jpg.rf.owDj8xbsnDfr2sKH91sk.jpg,720,480,2026-05-25T11:37:05+00:00,{'name': 'v-hives-Urticaria-Acute-86.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-hives-Urticaria-Acute-86_jpg.rf.owDj8xbsnDfr2sKH91sk.jpg,Hives
493,1,t-eczema-fingertips-133_jpg.rf.mtIe6lR6deBNj67iI4OQ.jpg,477,720,2026-05-25T11:37:05+00:00,{'name': 't-eczema-fingertips-133.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-eczema-fingertips-133_jpg.rf.mtIe6lR6deBNj67iI4OQ.jpg,Eczema
494,1,newborn-baby-chickenpox-lying-hands-doctor-84396441_jpg.rf.J7U51ufpx6XlsDFqtJxt.jpg,495,800,2026-05-25T11:37:05+00:00,{'name': 'newborn-baby-chickenpox-lying-hands-doctor-84396441.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\newborn-baby-chickenpox-lying-hands-doctor-84396441_jpg.rf.J7U51ufpx6XlsDFqtJxt.jpg,ChickenPox
495,1,v-dermagraphism-32_jpg.rf.1JmQvAotLesMpWJ05e6l.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 'v-dermagraphism-32.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-dermagraphism-32_jpg.rf.1JmQvAotLesMpWJ05e6l.jpg,Hives
496,1,chickenpox35_png.rf.3RnXpir4oe9xmapNW6sj.png,224,224,2026-05-25T11:37:05+00:00,"{'user_tags': ['ChickenPox'], 'name': 'chickenpox35.png'}",Skin_desease_(Perbaikan)_dataset.coco\train\chickenpox35_png.rf.3RnXpir4oe9xmapNW6sj.png,ChickenPox
497,1,v-cholinergic-uriticaria-12_jpg.rf.n47KH6NmJLMT5MegEVx5.jpg,480,720,2026-05-25T11:37:05+00:00,{'name': 'v-cholinergic-uriticaria-12.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-cholinergic-uriticaria-12_jpg.rf.n47KH6NmJLMT5MegEVx5.jpg,Hives
498,1,t-dermagraphism-5_jpg.rf.sNsi1gX48czjvHwbM1lq.jpg,720,477,2026-05-25T11:37:05+00:00,{'name': 't-dermagraphism-5.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-dermagraphism-5_jpg.rf.sNsi1gX48czjvHwbM1lq.jpg,Hives
499,1,A_child_with_chickenpox_(01)_jpg.rf.kmIm6YgHHwvBZ9y8y4iJ.jpg,960,960,2026-05-25T11:37:05+00:00,{'name': 'A_child_with_chickenpox_(01).jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\A_child_with_chickenpox_(01)_jpg.rf.kmIm6YgHHwvBZ9y8y4iJ.jpg,ChickenPox
500,1,ISIC_6669601_jpg.rf.3SCCB70sQupmcNyEGQW2.jpg,512,512,2026-05-25T11:37:05+00:00,{'name': 'ISIC_6669601.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\ISIC_6669601_jpg.rf.3SCCB70sQupmcNyEGQW2.jpg,Melanoma
501,1,v-hives-Urticaria-Acute-55_jpg.rf.YTGn9fIZk4HMkm7AGsWH.jpg,720,466,2026-05-25T11:37:05+00:00,{'name': 'v-hives-Urticaria-Acute-55.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-hives-Urticaria-Acute-55_jpg.rf.YTGn9fIZk4HMkm7AGsWH.jpg,Hives
502,1,t-eczema-chronic-49_jpg.rf.dgAaCBxaUu3vgol5dIo4.jpg,720,477,2026-05-25T11:37:05+00:00,{'name': 't-eczema-chronic-49.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-eczema-chronic-49_jpg.rf.dgAaCBxaUu3vgol5dIo4.jpg,Eczema
503,1,varicella-virus-chickenpox-bubble-rash-child-natural-vaccination-contagious-disease-sick-child-chickenpox-varicella-251060856_jpg.rf.tnn3CE0bHc3TGTXUCxf0.jpg,533,800,2026-05-25T11:37:05+00:00,{'name': 'varicella-virus-chickenpox-bubble-rash-child-natural-vaccination-contagious-disease-sick-child-chickenpox-varicella-251060856.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\varicella-virus-chickenpox-bubble-rash-child-natural-vaccination-contagious-disease-sick-child-chickenpox-varicella-251060856_jpg.rf.tnn3CE0bHc3TGTXUCxf0.jpg,ChickenPox
504,1,Chickenpox-rash_jpg.rf.aicM7IbP9Yqv6fUh5FJB.jpg,1000,1500,2026-05-25T11:37:05+00:00,{'name': 'Chickenpox-rash.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\Chickenpox-rash_jpg.rf.aicM7IbP9Yqv6fUh5FJB.jpg,ChickenPox
505,1,t-eczema-asteatotic-31_jpg.rf.vemRRKMvjc42NflxqcnD.jpg,720,478,2026-05-25T11:37:05+00:00,{'name': 't-eczema-asteatotic-31.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-eczema-asteatotic-31_jpg.rf.vemRRKMvjc42NflxqcnD.jpg,Eczema
506,1,Urticaria-allergy-skin-reaction-treatment-kudasan-gandhinagar_jpg.rf.2LhIZcj9Tqqpjt5bgWs1.jpg,391,696,2026-05-25T11:37:05+00:00,{'name': 'Urticaria-allergy-skin-reaction-treatment-kudasan-gandhinagar.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\Urticaria-allergy-skin-reaction-treatment-kudasan-gandhinagar_jpg.rf.2LhIZcj9Tqqpjt5bgWs1.jpg,Hives
507,1,t-hives-Urticaria-Acute-52_jpg.rf.iPpU56ZXEmOaMdkCn8WH.jpg,720,471,2026-05-25T11:37:05+00:00,{'name': 't-hives-Urticaria-Acute-52.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-hives-Urticaria-Acute-52_jpg.rf.iPpU56ZXEmOaMdkCn8WH.jpg,Hives
508,1,v-atypical-nevi-25_jpg.rf.6o5kCXDRa2aHnHjPCvEb.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 'v-atypical-nevi-25.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-atypical-nevi-25_jpg.rf.6o5kCXDRa2aHnHjPCvEb.jpg,Melanoma
509,1,t-lentigo-maligna-27_jpg.rf.x6odTLXklmxOVLSbX7E6.jpg,464,720,2026-05-25T11:37:05+00:00,{'name': 't-lentigo-maligna-27.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-lentigo-maligna-27_jpg.rf.x6odTLXklmxOVLSbX7E6.jpg,Melanoma
510,1,considerable_jpg.rf.UIHY3XUPCYEsnJxBPlrE.jpg,600,800,2026-05-25T11:37:05+00:00,{'name': 'considerable.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\considerable_jpg.rf.UIHY3XUPCYEsnJxBPlrE.jpg,Hives
511,1,t-hives-Urticaria-Acute-2_jpg.rf.lPbky3nArf2VUt4MavMJ.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 't-hives-Urticaria-Acute-2.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-hives-Urticaria-Acute-2_jpg.rf.lPbky3nArf2VUt4MavMJ.jpg,Hives
512,1,Urticaria-191x300_png.rf.13sbgWk8Xb2oEv0cG2Ju.png,300,191,2026-05-25T11:37:05+00:00,{'name': 'Urticaria-191x300.png'},Skin_desease_(Perbaikan)_dataset.coco\train\Urticaria-191x300_png.rf.13sbgWk8Xb2oEv0cG2Ju.png,Hives
513,1,v-cholinergic-uriticaria-2_jpg.rf.XstgORSd5osYfawjeZXJ.jpg,468,720,2026-05-25T11:37:05+00:00,{'name': 'v-cholinergic-uriticaria-2.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-cholinergic-uriticaria-2_jpg.rf.XstgORSd5osYfawjeZXJ.jpg,Hives
514,1,chickenpox1_png.rf.SfuIJrRGP5muNufP4PNX.png,224,224,2026-05-25T11:37:05+00:00,"{'user_tags': ['ChickenPox'], 'name': 'chickenpox1.png'}",Skin_desease_(Perbaikan)_dataset.coco\train\chickenpox1_png.rf.SfuIJrRGP5muNufP4PNX.png,ChickenPox
515,1,1_16_jpg.rf.ZFRlt70C9dW5elCesBtF.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '1_16.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\1_16_jpg.rf.ZFRlt70C9dW5elCesBtF.jpg,Eczema
516,1,v-dermagraphism-24_jpg.rf.bm25wP9mqw8usFXUSznh.jpg,480,720,2026-05-25T11:37:05+00:00,{'name': 'v-dermagraphism-24.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-dermagraphism-24_jpg.rf.bm25wP9mqw8usFXUSznh.jpg,Hives
517,1,images_jpg.rf.U7xQSe1IlFTegIhJWzrX.jpg,194,259,2026-05-25T11:37:05+00:00,{'name': 'images.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\images_jpg.rf.U7xQSe1IlFTegIhJWzrX.jpg,Hives
518,1,Chickenpox_jpg.rf.z5fhU2rdcdiZsqeQHaXh.jpg,410,376,2026-05-25T11:37:05+00:00,{'name': 'Chickenpox.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\Chickenpox_jpg.rf.z5fhU2rdcdiZsqeQHaXh.jpg,ChickenPox
519,1,t-eczema-face-1_jpg.rf.Wjq6XmLO6ejmHlAWY1Xf.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 't-eczema-face-1.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-eczema-face-1_jpg.rf.Wjq6XmLO6ejmHlAWY1Xf.jpg,Eczema
520,1,v-hives-Urticaria-Acute-39_jpg.rf.tMrqQaUjwA0iZzS2sd9o.jpg,720,470,2026-05-25T11:37:05+00:00,{'name': 'v-hives-Urticaria-Acute-39.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-hives-Urticaria-Acute-39_jpg.rf.tMrqQaUjwA0iZzS2sd9o.jpg,Hives
521,1,Eczema_orticaria_HEADER_webp.rf.VhLyftHkYrKtcYC9d0us.webp,825,1100,2026-05-25T11:37:05+00:00,{'name': 'Eczema_orticaria_HEADER.webp'},Skin_desease_(Perbaikan)_dataset.coco\train\Eczema_orticaria_HEADER_webp.rf.VhLyftHkYrKtcYC9d0us.webp,Hives
522,1,chickenpox_100_png.rf.vT6Cl44EKSeCErEHGAIe.png,558,586,2026-05-25T11:37:05+00:00,{'name': 'chickenpox_100.png'},Skin_desease_(Perbaikan)_dataset.coco\train\chickenpox_100_png.rf.vT6Cl44EKSeCErEHGAIe.png,ChickenPox
523,1,chickenpox26_png.rf.5PTb1HCHdHPBmBQhqoqo.png,224,224,2026-05-25T11:37:05+00:00,"{'user_tags': ['ChickenPox'], 'name': 'chickenpox26.png'}",Skin_desease_(Perbaikan)_dataset.coco\train\chickenpox26_png.rf.5PTb1HCHdHPBmBQhqoqo.png,ChickenPox
524,1,urticaria_1_high_jpg.rf.S07JGdwRg4qNYGfAdWel.jpg,480,313,2026-05-25T11:37:05+00:00,{'name': 'urticaria_1_high.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\urticaria_1_high_jpg.rf.S07JGdwRg4qNYGfAdWel.jpg,Hives
525,1,1_26_jpg.rf.6kwd65bBcnKavrVbIK5L.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '1_26.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\1_26_jpg.rf.6kwd65bBcnKavrVbIK5L.jpg,Eczema
526,1,ISIC_6668859_jpg.rf.HKjqUHWX7sIsFqTuxaWI.jpg,512,512,2026-05-25T11:37:05+00:00,{'name': 'ISIC_6668859.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\ISIC_6668859_jpg.rf.HKjqUHWX7sIsFqTuxaWI.jpg,Melanoma
527,1,1_17_jpg.rf.M8wuxkQGqRajUDxVNzoh.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '1_17.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\1_17_jpg.rf.M8wuxkQGqRajUDxVNzoh.jpg,Eczema
528,1,1_13_jpg.rf.8Vrqq1EbbJzvaHU6Z4nH.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '1_13.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\1_13_jpg.rf.8Vrqq1EbbJzvaHU6Z4nH.jpg,Eczema
529,1,v-erythema-annulare-centrifugum-9_jpg.rf.iWnrraHRVuy14juZrNvw.jpg,575,720,2026-05-25T11:37:05+00:00,{'name': 'v-erythema-annulare-centrifugum-9.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-erythema-annulare-centrifugum-9_jpg.rf.iWnrraHRVuy14juZrNvw.jpg,Hives
530,1,t-hives-Urticaria-Acute-20_jpg.rf.oOeeg4a9EcrJHGI6vO54.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 't-hives-Urticaria-Acute-20.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-hives-Urticaria-Acute-20_jpg.rf.oOeeg4a9EcrJHGI6vO54.jpg,Hives
531,1,1_9_jpg.rf.3iZJ7dmvlPJfeiLMeKu7.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '1_9.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\1_9_jpg.rf.3iZJ7dmvlPJfeiLMeKu7.jpg,Eczema
532,1,v-hives-Urticaria-Acute-67_jpg.rf.cXsXjDkLttAbavkkEBqX.jpg,720,471,2026-05-25T11:37:05+00:00,{'name': 'v-hives-Urticaria-Acute-67.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-hives-Urticaria-Acute-67_jpg.rf.cXsXjDkLttAbavkkEBqX.jpg,Hives
533,1,ISIC_6663112_jpg.rf.38aNZJFFIm08clA0VrKz.jpg,512,512,2026-05-25T11:37:05+00:00,{'name': 'ISIC_6663112.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\ISIC_6663112_jpg.rf.38aNZJFFIm08clA0VrKz.jpg,Melanoma
534,1,t-lentigo-maligna-5_jpg.rf.z3GtWd8SA44wjJf7B9HB.jpg,474,720,2026-05-25T11:37:05+00:00,{'name': 't-lentigo-maligna-5.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-lentigo-maligna-5_jpg.rf.z3GtWd8SA44wjJf7B9HB.jpg,Melanoma
535,1,2_12_jpg.rf.9CFmA99Fba9Sm6B5dgiy.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '2_12.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\2_12_jpg.rf.9CFmA99Fba9Sm6B5dgiy.jpg,Eczema
536,1,ISIC_6665380_jpg.rf.FOvCXW7cTNDc4HRP0qCD.jpg,512,512,2026-05-25T11:37:05+00:00,{'name': 'ISIC_6665380.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\ISIC_6665380_jpg.rf.FOvCXW7cTNDc4HRP0qCD.jpg,Melanoma
537,1,v-hives-Urticaria-Acute-73_jpg.rf.zhKCszES4RLmmWpLKNev.jpg,720,479,2026-05-25T11:37:05+00:00,{'name': 'v-hives-Urticaria-Acute-73.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-hives-Urticaria-Acute-73_jpg.rf.zhKCszES4RLmmWpLKNev.jpg,Hives
538,1,CHP_34_01_ORIGINAL_jpg.rf.rjrdUC64nzYbGrnObL7f.jpg,224,224,2026-05-25T11:37:05+00:00,{'name': 'CHP_34_01_ORIGINAL.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\CHP_34_01_ORIGINAL_jpg.rf.rjrdUC64nzYbGrnObL7f.jpg,ChickenPox
539,1,v-dermagraphism-12_jpg.rf.Eicc7xMc4SIfnoPhdozz.jpg,720,487,2026-05-25T11:37:05+00:00,{'name': 'v-dermagraphism-12.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-dermagraphism-12_jpg.rf.Eicc7xMc4SIfnoPhdozz.jpg,Hives
540,1,Chickenpox_leg_JPG.rf.wivSb7GB0t5kGptSKa9K.JPG,853,1280,2026-05-25T11:37:05+00:00,{'name': 'Chickenpox_leg.JPG'},Skin_desease_(Perbaikan)_dataset.coco\train\Chickenpox_leg_JPG.rf.wivSb7GB0t5kGptSKa9K.JPG,ChickenPox
541,1,CHP_19_01_ORIGINAL_jpg.rf.Wrtl9mfKd1MhzLIBz4um.jpg,224,224,2026-05-25T11:37:05+00:00,{'name': 'CHP_19_01_ORIGINAL.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\CHP_19_01_ORIGINAL_jpg.rf.Wrtl9mfKd1MhzLIBz4um.jpg,ChickenPox
542,1,chickenpox_12_png.rf.EmoBAGyc28d9q5ebG8xo.png,834,1012,2026-05-25T11:37:05+00:00,{'name': 'chickenpox_12.png'},Skin_desease_(Perbaikan)_dataset.coco\train\chickenpox_12_png.rf.EmoBAGyc28d9q5ebG8xo.png,ChickenPox
543,1,v-halo-nevus-27_jpg.rf.ADGooMfOsO5Y8WU56MSJ.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 'v-halo-nevus-27.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-halo-nevus-27_jpg.rf.ADGooMfOsO5Y8WU56MSJ.jpg,Melanoma
544,1,t-melanocytic-nevi-58_jpg.rf.1jqatQ9OWUZ2035C5w52.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 't-melanocytic-nevi-58.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-melanocytic-nevi-58_jpg.rf.1jqatQ9OWUZ2035C5w52.jpg,Melanoma
545,1,varicella-zoster-virus-chickenpox-bubble-rash-child-baby-adoult-closeup-image-fresh-blister-65654886 (1)_jpg.rf.zPpYeKYCp9wfAwXLB4OI.jpg,589,800,2026-05-25T11:37:05+00:00,{'name': 'varicella-zoster-virus-chickenpox-bubble-rash-child-baby-adoult-closeup-image-fresh-blister-65654886 (1).jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\varicella-zoster-virus-chickenpox-bubble-rash-child-baby-adoult-closeup-image-fresh-blister-65654886 (1)_jpg.rf.zPpYeKYCp9wfAwXLB4OI.jpg,ChickenPox
546,1,v-cholinergic-uriticaria-14_jpg.rf.nhGqlijM5nZ57dOxtRkx.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 'v-cholinergic-uriticaria-14.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-cholinergic-uriticaria-14_jpg.rf.nhGqlijM5nZ57dOxtRkx.jpg,Hives
547,1,v-erythema-annulare-centrifugum-1_jpg.rf.zXKD6xchcC7CzVv7J6aw.jpg,485,720,2026-05-25T11:37:05+00:00,{'name': 'v-erythema-annulare-centrifugum-1.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-erythema-annulare-centrifugum-1_jpg.rf.zXKD6xchcC7CzVv7J6aw.jpg,Hives
548,1,2_4_jpg.rf.0nOCLfz7X9R9yTfm01rd.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '2_4.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\2_4_jpg.rf.0nOCLfz7X9R9yTfm01rd.jpg,Eczema
549,1,2_9_jpg.rf.Dvk3yI7TwTqJk00xf1na.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '2_9.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\2_9_jpg.rf.Dvk3yI7TwTqJk00xf1na.jpg,Eczema
550,1,1_25_jpg.rf.BBmohfDyrenJO91b1jfE.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '1_25.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\1_25_jpg.rf.BBmohfDyrenJO91b1jfE.jpg,Eczema
551,1,1_14_jpg.rf.EjebDY6a8uaQzoUrBf13.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '1_14.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\1_14_jpg.rf.EjebDY6a8uaQzoUrBf13.jpg,Eczema
552,1,ISIC_6672519_jpg.rf.7kSB3zwzp63e2bY93yZH.jpg,512,512,2026-05-25T11:37:05+00:00,{'name': 'ISIC_6672519.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\ISIC_6672519_jpg.rf.7kSB3zwzp63e2bY93yZH.jpg,Melanoma
553,1,t-hives-Urticaria-Acute-59_jpg.rf.qUuenRTVStTOFdQcLDRC.jpg,720,467,2026-05-25T11:37:05+00:00,{'name': 't-hives-Urticaria-Acute-59.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-hives-Urticaria-Acute-59_jpg.rf.qUuenRTVStTOFdQcLDRC.jpg,Hives
554,1,t-hives-Urticaria-Acute-7_jpg.rf.dbRKCv6jeKOyYrqQHPo7.jpg,480,720,2026-05-25T11:37:05+00:00,{'name': 't-hives-Urticaria-Acute-7.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-hives-Urticaria-Acute-7_jpg.rf.dbRKCv6jeKOyYrqQHPo7.jpg,Hives
555,1,t-hives-Urticaria-Acute-58_jpg.rf.jrRBLh3csuRa5BR4vhhN.jpg,720,476,2026-05-25T11:37:05+00:00,{'name': 't-hives-Urticaria-Acute-58.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\t-hives-Urticaria-Acute-58_jpg.rf.jrRBLh3csuRa5BR4vhhN.jpg,Hives
556,1,chickenpox85_png.rf.7lafOqCunjfzADwmzyev.png,224,224,2026-05-25T11:37:05+00:00,"{'user_tags': ['ChickenPox'], 'name': 'chickenpox85.png'}",Skin_desease_(Perbaikan)_dataset.coco\train\chickenpox85_png.rf.7lafOqCunjfzADwmzyev.png,ChickenPox
557,1,chickenpox63_png.rf.6UW6bJ5yKTYcNngXY3FB.png,224,224,2026-05-25T11:37:05+00:00,"{'user_tags': ['ChickenPox'], 'name': 'chickenpox63.png'}",Skin_desease_(Perbaikan)_dataset.coco\train\chickenpox63_png.rf.6UW6bJ5yKTYcNngXY3FB.png,ChickenPox
558,1,chickenpox13_png.rf.5ZgLodXwwSizbrPvogSk.png,224,224,2026-05-25T11:37:05+00:00,"{'user_tags': ['ChickenPox'], 'name': 'chickenpox13.png'}",Skin_desease_(Perbaikan)_dataset.coco\train\chickenpox13_png.rf.5ZgLodXwwSizbrPvogSk.png,ChickenPox
559,1,Melanoma-6_jpg.rf.QYOoJHx6RhRfMJJawYgF.jpg,600,800,2026-05-25T11:37:05+00:00,{'name': 'Melanoma-6.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\Melanoma-6_jpg.rf.QYOoJHx6RhRfMJJawYgF.jpg,Melanoma
560,1,ISIC_6652710_jpg.rf.GgJvP8O4zIXpXLOyEoeY.jpg,512,512,2026-05-25T11:37:05+00:00,{'name': 'ISIC_6652710.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\ISIC_6652710_jpg.rf.GgJvP8O4zIXpXLOyEoeY.jpg,Melanoma
561,1,chickenpox9_png.rf.6n3CMRF3t1QICuW2wc4z.png,224,224,2026-05-25T11:37:05+00:00,"{'user_tags': ['ChickenPox'], 'name': 'chickenpox9.png'}",Skin_desease_(Perbaikan)_dataset.coco\train\chickenpox9_png.rf.6n3CMRF3t1QICuW2wc4z.png,ChickenPox
562,1,chickenpox_15_png.rf.RA56CXUaHI3eCf51ArqS.png,504,602,2026-05-25T11:37:05+00:00,{'name': 'chickenpox_15.png'},Skin_desease_(Perbaikan)_dataset.coco\train\chickenpox_15_png.rf.RA56CXUaHI3eCf51ArqS.png,ChickenPox
563,1,CHP_09_01_ORIGINAL_jpg.rf.uBwaI2OpLCo7D4GXHzG9.jpg,224,224,2026-05-25T11:37:05+00:00,{'name': 'CHP_09_01_ORIGINAL.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\CHP_09_01_ORIGINAL_jpg.rf.uBwaI2OpLCo7D4GXHzG9.jpg,ChickenPox
564,1,dataset-card_jpg.rf.xGmn3hg8fvOXILN7bXbY.jpg,1200,1200,2026-05-25T11:37:05+00:00,{'name': 'dataset-card.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\dataset-card_jpg.rf.xGmn3hg8fvOXILN7bXbY.jpg,ChickenPox
565,1,ISIC_6665515_jpg.rf.OIVDCIJEmxIdGLChB8B5.jpg,512,512,2026-05-25T11:37:05+00:00,{'name': 'ISIC_6665515.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\ISIC_6665515_jpg.rf.OIVDCIJEmxIdGLChB8B5.jpg,Melanoma
566,1,chickenpox84_png.rf.WIIUsVlGZN3ItCA3mwUg.png,224,224,2026-05-25T11:37:05+00:00,"{'user_tags': ['ChickenPox'], 'name': 'chickenpox84.png'}",Skin_desease_(Perbaikan)_dataset.coco\train\chickenpox84_png.rf.WIIUsVlGZN3ItCA3mwUg.png,ChickenPox
567,1,v-melanocytic-nevi-33_jpg.rf.cv4b8qM6pjhDfCsfdjcR.jpg,472,720,2026-05-25T11:37:05+00:00,{'name': 'v-melanocytic-nevi-33.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-melanocytic-nevi-33_jpg.rf.cv4b8qM6pjhDfCsfdjcR.jpg,Melanoma
568,1,v-blue-nevus-ota-1_jpg.rf.6vmpSMFR141yYEzHmVRg.jpg,477,720,2026-05-25T11:37:05+00:00,{'name': 'v-blue-nevus-ota-1.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\v-blue-nevus-ota-1_jpg.rf.6vmpSMFR141yYEzHmVRg.jpg,Melanoma
569,1,man-chickenpox-looking-mirror-17275427_jpg.rf.y6jGAa2ydQYxCvAkOtOj.jpg,535,800,2026-05-25T11:37:05+00:00,{'name': 'man-chickenpox-looking-mirror-17275427.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\man-chickenpox-looking-mirror-17275427_jpg.rf.y6jGAa2ydQYxCvAkOtOj.jpg,ChickenPox
570,1,ISIC_6665312_jpg.rf.2g70t9yRfWHPkUKPYnL5.jpg,512,512,2026-05-25T11:37:05+00:00,{'name': 'ISIC_6665312.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\ISIC_6665312_jpg.rf.2g70t9yRfWHPkUKPYnL5.jpg,Melanoma
571,1,ISIC_6668197_jpg.rf.75647Y2BdG4cz6jLS6Hj.jpg,512,512,2026-05-25T11:37:05+00:00,{'name': 'ISIC_6668197.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\ISIC_6668197_jpg.rf.75647Y2BdG4cz6jLS6Hj.jpg,Melanoma
572,1,1_21_jpg.rf.px3eoRyFUkvjvAy0vXWJ.jpg,222,294,2026-05-25T11:37:05+00:00,{'name': '1_21.jpg'},Skin_desease_(Perbaikan)_dataset.coco\train\1_21_jpg.rf.px3eoRyFUkvjvAy0vXWJ.jpg,Eczema
